Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2012","2012","kg","114.62","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2013","2013","kg","113.9","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2014","2014","kg","115.25","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2015","2015","kg","116.43","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2016","2016","kg","116.05","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2017","2017","kg","116.73","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2018","2018","kg","117.8","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2019","2019","kg","119.52","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2020","2020","kg","122.67","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2021","2021","kg","124.38","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2010","2010","kcal/cap/d","790","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2011","2011","kcal/cap/d","776","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2012","2012","kcal/cap/d","781","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2013","2013","kcal/cap/d","783","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2014","2014","kcal/cap/d","788","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2015","2015","kcal/cap/d","790","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2016","2016","kcal/cap/d","783","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2017","2017","kcal/cap/d","782","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2018","2018","kcal/cap/d","795","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2019","2019","kcal/cap/d","802","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2020","2020","kcal/cap/d","814","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2905","Cereals - Excluding Beer","2021","2021","kcal/cap/d","818","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2010","2010","million Kcal","89688973.67","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2011","2011","million Kcal","88896568.11","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2012","2012","million Kcal","90213136.6","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2013","2013","million Kcal","91235530.03","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2014","2014","million Kcal","92660669.91","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2015","2015","million Kcal","93583482.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2016","2016","million Kcal","93506323.57","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2017","2017","million Kcal","94183865.4","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2018","2018","million Kcal","96342709.38","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2019","2019","million Kcal","97907125.96","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2020","2020","million Kcal","99774472.76","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2905","Cereals - Excluding Beer","2021","2021","million Kcal","100644100.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2010","2010","g/cap/d","22.76","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2011","2011","g/cap/d","22.37","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2012","2012","g/cap/d","22.53","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2013","2013","g/cap/d","22.62","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2014","2014","g/cap/d","22.79","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2015","2015","g/cap/d","22.76","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2016","2016","g/cap/d","22.43","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2017","2017","g/cap/d","22.37","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2018","2018","g/cap/d","22.7","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2019","2019","g/cap/d","22.83","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2020","2020","g/cap/d","23.15","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2905","Cereals - Excluding Beer","2021","2021","g/cap/d","23.12","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2010","2010","t","2585650.89","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2011","2011","t","2563204.7","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2012","2012","t","2604197.31","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2013","2013","t","2636314.7","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2014","2014","t","2678517.25","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2015","2015","t","2696885.01","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2016","2016","t","2678294.24","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2017","2017","t","2692526.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2018","2018","t","2752336.67","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2019","2019","t","2786402.6","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2020","2020","t","2839230.22","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2905","Cereals - Excluding Beer","2021","2021","t","2844043.57","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2905","Cereals - Excluding Beer","2010","2010","t","505046.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2905","Cereals - Excluding Beer","2011","2011","t","503944.42","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2905","Cereals - Excluding Beer","2012","2012","t","510771.06","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2905","Cereals - Excluding Beer","2013","2013","t","515890.94","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2905","Cereals - Excluding Beer","2014","2014","t","525317.41","E","Estimated value"
